customer_id,first_name,last_name,age,gender,postal_code,email,phone_number,membership_status,join_date,last_purchase_date,total_spending,average_order_value,frequency,preferred_category,churned
154,Paul,Rodriguez,42.0,M,69007,paul_rodriguez@laposte.net,+4973578667496,Silver,2024-01-01 11:40:36,2022-06-16 14:06:13,363.27,181.63,2,Macaron,True
155,Benjamin,Allen,45.0,M,69001,benjamin_allen@yahoo.com,33447016493,Basic,2019-07-26 09:38:01,2023-06-01 14:06:46,266.39,15.67,17,Bread,False
156,Emma,Schmidt,66.0,F,69001,EMMA_SCHMIDT@OUTLOOK.COM,33572120136,Gold,2030-04-08 14:03:56,2015-02-09 13:57:42,682.74,62.07,11,Bread,False
157,Amelia,Leroy,45.0,M,69003,aleroy@orange.fr,33375075727,Basic,2031-06-01 09:28:46,2024-01-01 13:52:05,523.49,43.62,12,Macaron,False
158,Sophie,Weber,43.0,M,69007,SOPHIE_WEBER@GMAIL.COM,33681949075,Basic,2023-11-14 12:40:28,2005-09-14 09:34:56,939.23,19.17,49,Macaron,False
159,Lukas,Dubois,41.0,Unknown,69006,ldubois@yahoo.com,33378335390,GOLD,2013-09-27 14:16:04,2023-01-14 15:44:40,687.82,36.2,19,Macaron,False
160,Alexander,Miller,44.0,F,69003,alexander.miller@orange.fr,33892779814,Silver,2024-01-01 13:47:02,2023-12-03 10:05:13,629.95,314.98,2,,False
161,Thomas,Hoffmann,45.0,F,69003,THOMAS.HOFFMANN@MAIL.COM,33506058783,Basic,2024-01-01 13:41:36,2023-05-15 16:19:29,944.89,67.49,14,Pastries,True
162,Lucas,Harris,26.0,F,69003,lharris@orange.fr,33368867744,Gold,2023-10-03 13:43:35,2023-11-19 15:53:38,995.14,23.14,43,Pastries,False
163,Marie,Moreau,20.0,M,69001,Mmoreau@wanadoo.fr,+7354251155524,Silver,2021-08-12 11:59:28,2023-09-23 13:33:50,614.36,12.54,49,To Be Determined,False
164,Oliver,Adams,60.0,F,69006,OLIVERA@FREE.FR,33682485084,silver,2021-04-18 13:53:15,1986-07-07 14:25:48,369.05,1218.36,43,Tarte,True
165,Louis,Richard,45.0,M,69001,Louisrichard@gmx.de,33673494636,Silver,2022-06-06 12:25:24,2002-07-23 10:52:39,617.23,17.15,36,Pastries,True
166,Hugo,Garcia,22.0,M,69001,hugog@free.fr,33798344858,Silver,2023-04-19 09:12:29,1997-11-01 16:18:41,793.86,28.35,28,Pastries,False
167,Liam,Meyer,28.0,M,69003,LIAM.MEYER@WEB.DE,33666083986,Silver,2012-10-29 13:32:29,2014-02-26 10:31:48,904.08,27.4,33,Bread,True
168,William,Bernard,63.0,M,69001,WILLIAM_BERNARD@MAIL.COM,33430426320,gold,1922-06-19 15:38:38,2023-08-08 14:01:03,884.95,44.25,20,Macaron,False
169,Mason,Anderson,45.0,F,69003,MANDERSON@ORANGE.FR,+9092107462664,Silver,2022-02-07 14:52:51,2023-10-27 13:05:01,763.63,20.1,38,Macaron,False
170,Jack,Hall,52.0,F,69007,JACK_HALL@LAPOSTE.NET,33818035839,Basic,2022-04-26 16:30:54,2024-01-01 11:48:07,78.3,1.82,43,TBD,True
171,Noah,White,39.0,M,69006,NOAHWHITE@OUTLOOK.COM,33547271961,Gold,2029-10-03 16:32:56,2023-02-13 15:17:53,424.78,28.32,15,Macaron,True
172,Emily,Johnson,60.0,M,69006,EMILY_JOHNSON@LAPOSTE.NET,33143055569,silver,2023-11-24 10:12:19,2023-03-01 13:14:12,518.02,21.58,24,Bread,True
173,Isabella,Martin,45.0,M,69006,isabellam@protonmail.com,33280780652,Silver,2022-02-01 14:19:39,2023-11-08 09:51:35,969533.35,49.1,11,To Be Determined,False
174,Emma,Müller,45.0,M,69001,emmam@gmx.de,33559163483,SILVER,2021-01-19 10:29:31,2023-12-09 09:31:31,216.29,10.3,21,Tarte,False
175,Leon,Schneider,41.0,M,69007,leons@mail.com,33490473303,Basic,2023-12-11 16:45:04,2024-01-01 15:55:21,316.13,3740.28,12,Pastries,True
176,Sophia,Robert,44.0,F,69003,sophia.robert@protonmail.com,33317382969,Silver,2021-04-05 12:49:34,2023-10-26 12:47:11,468.09,12.32,38,Macaron,False
177,Olivia,Scott,57.0,M,69001,olivia_scott@orange.fr,33196292443,Gold,1961-01-28 12:41:46,2029-11-07 12:18:43,427.23,61.03,7,Pastries,False
178,Sophie,Becker,75.0,M,69001,SBECKER@HOTMAIL.COM,33221671325,Basic,2022-09-17 15:15:24,2023-12-10 15:04:13,732.94,73.29,10,Bread,False
179,Léa,Martinez,40.0,M,69003,léa.martinez@mail.com,0c{%moy/O0h&,Basic,2021-07-24 11:43:04,2029-10-12 12:24:36,981.83,17427.66,8,Pastries,True
180,Chloé,Thompson,25.0,F,69001,Chloét@free.fr,33371492535,Silver,2024-02-24 16:53:36,2023-09-24 12:21:24,779.24,70.84,11,Macaron,False
181,Harper,Fischer,20.0,F,69007,Harper_fischer@web.de,33630901444,Basic,1935-11-19 15:48:33,2026-09-23 09:43:03,566.57,31.48,18,Pastries,False
182,Ethan,Lewis,45.0,M,69003,ethan_lewis@web.de,33624131406,Gold,2022-11-25 10:46:13,2023-05-12 10:20:56,1474772.0,74.69,11,Bread,Yes
183,Ava,Walker,70.0,M,69007,ava.walker@laposte.net,+575 (574)-903-7313,Gold,2008-01-18 14:18:23,1922-11-05 12:57:07,253777.1,5.89,24,To Be Determined,True
184,Amélie,Laurent,61.0,F,69007,Alaurent@mail.com,33905531771,Basic,2000-09-24 11:34:02,2023-05-07 16:37:18,521.14,21.71,24,Pastries,True
185,Mia,Brown,43.0,,69002,Mbrown@yandex.com,+307 (926)-910-7111,Silver,2022-11-19 14:10:31,2023-07-07 11:27:27,933.07,31.1,30,Bread,1
186,Finn,Jackson,19.0,,69001,finn_jackson@hotmail.com,33995366086,Basic,2014-01-21 11:32:41,2023-11-27 14:38:55,341.29,12.64,27,,False
187,Chloe,Young,25.0,M,69002,chloey@icloud.com,33530113611,Silver,2025-04-15 11:16:26,2081-09-24 12:18:36,297.5,12.4,24,Bread,False
188,Hannah,Clark,54.0,M,69006,hannah.clark@laposte.net,I'%5tlwi;%vz,Basic,2023-06-02 15:56:50,2023-01-11 10:31:06,875.03,18.62,47,Bread,True
189,Harry,Petit,19.0,F,69002,HARRY_PETIT@GMX.DE,33420581639,Silver,2023-04-17 16:44:54,2023-12-07 12:59:35,64.71,1.62,40,To Be Determined,False
190,Henry,Wilson,69.0,M,69003,hwilson@gmail.com,33340946909,Gold,2030-08-07 14:35:01,2018-04-08 11:50:57,833.31,55.55,15,Macaron,False
191,James,Durand,30.0,F,69002,Jamesd@orange.fr,+3444864040618,Gold,2024-01-01 15:32:26,2017-08-27 09:45:54,915.82,28.62,32,Macaron,False
192,Charlotte,Baker,32.0,F,69007,charlotteb@free.fr,33545889036,Silver,2024-01-01 16:26:34,1944-12-16 14:01:12,710.33,39.46,18,Macaron,True
193,Paul,Schulz,70.0,F,69003,pauls@yahoo.com,33617478768,silver,2021-06-14 16:01:57,2024-01-01 15:52:03,967433.2,10.78,50,Bread,False
194,Benjamin,Moore,63.0,F,69002,benjaminm@free.fr,33325127574,Gold,2017-05-13 16:18:03,2024-01-01 10:09:07,946.1,55.65,17,,False
195,Emma,Wright,47.0,F,69007,emmawright@wanadoo.fr,33406234242,gold,1994-11-30 13:06:03,2024-01-01 11:32:34,717.35,65.21,11,To Be Determined,False
196,Amelia,Thomas,24.0,M,69003,ameliathomas@web.de,+4199908612506,Silver,2071-05-16 16:13:17,2024-01-01 09:33:29,935.06,935.06,1,Pastries,False
197,Sophie,Simon,43.0,M,69006,sophie.simon@hotmail.com,33825431262,Basic,1900-12-15 13:35:41,2024-01-01 14:16:06,696.81,69.68,10,Tarte,False
198,Lukas,Taylor,36.0,M,69006,Lukast@hotmail.com,33893218408,Basic,2027-04-10 14:22:05,2024-01-01 16:29:12,688.35,38.24,18,,False
199,Alexander,Wagner,45.0,F,69001,alexander.wagner@laposte.net,33992597299,Gold,2022-06-01 11:37:56,2023-10-10 10:26:40,107.45,3.07,35,Bread,False
200,Thomas,Green,59.0,M,69007,tgreen@outlook.com,33771410493,Gold,2032-03-27 15:37:39,1929-02-25 11:13:33,375693.5,5.37,39,Bread,False
201,Lucas,King,18.0,M,69006,lucasking@outlook.com,+1275501288452,Silver,2024-01-01 15:48:56,2023-01-15 14:14:18,649.06,24.96,26,Tarte,True
202,Marie,Smith,47.0,M,69001,MARIES@WANADOO.FR,0,Basic,2022-04-16 11:30:13,2023-03-09 16:29:46,564.67,35.29,16,Pastries,True
203,Oliver,Robinson,36.0,F,69001,oliver_robinson@laposte.net,33901537617,BASIC,2024-01-01 16:29:10,2080-10-26 12:18:29,527.49,11.47,46,Tarte,False
204,Louis,Rodriguez,57.0,M,69006,lrodriguez@mail.com,33243588577,Gold,2021-08-16 11:33:20,2023-11-05 10:54:13,432.04,1427.1,43,,False
205,Hugo,Allen,41.0,F,69007,HALLEN@FREE.FR,33654162445,Basic,2024-01-01 16:43:17,2024-01-01 11:03:25,776.57,388.29,2,Not Available,False
206,Liam,Schmidt,45.0,,69006,liam_schmidt@yandex.com,33375328489,Silver,2021-07-12 14:20:18,1948-12-01 12:46:05,579.02,32.17,18,Bread,False
207,William,Leroy,51.0,F,69001,WILLIAM.LEROY@ORANGE.FR,+6192774642923,Gold,2024-01-01 11:49:41,1930-01-01 13:16:55,847.6,27.34,31,Pastries,False
208,Mason,Weber,29.0,F,69007,MASON_WEBER@ORANGE.FR,33127776729,Gold,2016-07-03 09:47:16,2016-07-25 10:06:21,748.58,46.79,16,Tarte,True
209,Jack,Dubois,43.0,M,69001,jackd@wanadoo.fr,33835940829,SILVER,1997-04-11 15:57:20,2024-01-01 10:40:00,887.23,295.74,3,Pastries,False
210,Noah,Miller,61.0,M,69001,NOAHM@HOTMAIL.COM,33223656002,Silver,2024-01-01 11:47:47,2017-12-21 15:27:28,59.82,19.94,3,Pastries,False
211,Emily,Hoffmann,35.0,,69007,emily.hoffmann@mail.com,33407588643,Gold,2022-01-09 15:29:43,2023-03-09 11:14:32,1309039.65,23.52,31,Macaron,True
212,Isabella,Harris,55.0,F,69003,ISABELLA.HARRIS@PROTONMAIL.COM,33945071502,Gold,2023-08-23 14:31:37,2023-04-09 14:40:45,546.73,15.19,36,Pastries,True
213,Emma,Moreau,45.0,M,69002,Emma.moreau@mail.com,33803339943,Silver,2021-11-08 12:50:27,2023-05-06 15:01:54,181.88,549.54,47,TBD,True
214,Leon,Adams,34.0,F,69003,Ladams@outlook.com,33536002752,Gold,2021-01-20 14:35:40,2023-09-13 12:55:09,144.24,3.14,46,Pastries,False
215,Sophia,Richard,69.0,M,69006,SOPHIA_RICHARD@GMAIL.COM,33101755035,basic,2029-12-03 11:31:35,1901-04-22 09:40:56,568.84,18.35,31,Pastries,True
216,Olivia,Garcia,49.0,F,69003,oliviag@mail.com,33158521062,gold,2019-11-09 10:21:39,2023-01-22 09:33:03,702096.2999999999,10.87,36,Bread,N
217,Sophie,Meyer,45.0,M,69003,SOPHIE_MEYER@YANDEX.COM,33592039262,BASIC,2022-12-15 12:32:59,2024-01-01 15:52:26,287.63,15.98,18,Pastries,N
218,Léa,Bernard,22.0,F,69001,léab@wanadoo.fr,33920829505,Gold,2023-07-27 12:15:40,2023-12-17 09:40:15,700.45,63.68,11,Pastries,False
219,Chloé,Anderson,44.0,F,69002,CHLOÉANDERSON@OUTLOOK.COM,33841777745,Gold,2024-01-01 11:09:05,1992-10-22 11:55:59,686.83,13.74,50,Bread,Y
220,Harper,Hall,53.0,F,69002,hhall@yandex.com,33355919543,Gold,2012-11-29 12:40:43,2023-02-04 11:34:06,616.3,15.03,41,Bread,True
221,Ethan,White,67.0,F,69007,ewhite@icloud.com,33340006680,Gold,2024-01-01 13:26:16,2023-04-20 16:21:51,246.52,14.5,17,Pastries,True
222,Ava,Johnson,55.0,M,69001,AVA.JOHNSON@GMX.DE,33984013168,Basic,2091-04-24 11:24:53,2023-08-18 09:50:57,793.86,28.35,28,Macaron,False
223,Amélie,Martin,60.0,M,69001,Améliem@gmail.com,33528596747,Gold,2024-01-01 14:55:12,2023-04-04 16:21:06,1625623.8,29.21,31,Pastries,True
224,Mia,Müller,32.0,M,69007,mia.müller@yahoo.com,+563 (601)-252-9067,Gold,2024-01-01 15:24:09,2023-09-22 12:08:39,376.47,11.07,34,Bread,False
225,Finn,Schneider,40.0,M,69003,Finn.schneider@mail.com,+531 (822)-173-6751,Basic,2022-08-27 13:31:41,2023-09-05 12:18:03,592.65,22.79,26,Macaron,False
226,Chloe,Robert,45.0,,69001,CHLOER@GMX.DE,33804345259,Gold,2076-03-25 14:13:56,2023-03-27 11:50:52,121.25,10.1,12,Pastries,True
227,Hannah,Scott,67.0,F,69007,hannahs@mail.com,33320474102,Basic,2028-11-24 15:53:52,2023-09-17 16:04:20,729.27,31.71,23,Bread,False
228,Harry,Becker,51.0,F,69001,Harrybecker@outlook.com,33248970596,Basic,2021-09-25 09:25:06,2023-05-25 09:44:56,76.29,2.46,31,Macaron,True
229,Henry,Martinez,70.0,F,69002,henry_martinez@yahoo.com,33925697504,SILVER,2022-11-06 13:44:49,2021-02-03 14:53:45,110.39,6.49,17,Bread,False
230,James,Thompson,19.0,M,69007,jthompson@gmail.com,QBt{\*&\J@BU,Gold,2023-12-19 13:13:38,2023-11-01 16:58:26,640.15,13.92,46,Macaron,False
231,Charlotte,Fischer,27.0,M,69001,cfischer@mail.com,33230696170,Gold,2022-03-05 11:47:25,2023-08-17 11:10:12,57.79,2.41,24,Pastries,False
232,Paul,Lewis,60.0,M,69006,PAUL.LEWIS@MAIL.COM,+82 (700)-963-5851,Basic,2023-03-12 09:10:10,2028-05-11 16:21:00,128.5,3.21,40,Pastries,False
233,Benjamin,Walker,67.0,M,69006,benjaminw@orange.fr,33778273014,Basic,2021-02-14 14:22:31,2023-11-23 15:30:16,374.35,11.34,33,Macaron,False
234,Emma,Laurent,52.0,M,69006,elaurent@hotmail.com,33445229070,Basic,2022-08-23 10:40:47,2024-01-01 12:41:26,897.04,19.5,46,To Be Determined,False
235,Amelia,Brown,45.0,M,69002,ABROWN@GMAIL.COM,33397742453,Silver,2024-11-10 09:18:32,2024-01-01 12:44:27,549.76,17.73,31,Macaron,False
236,Sophie,Jackson,43.0,F,69001,SOPHIE.JACKSON@ORANGE.FR,33429072985,Silver,2022-07-18 16:03:35,2034-04-06 11:17:20,984.99,20.1,49,Macaron,False
237,Lukas,Young,50.0,,69006,Lukas.young@hotmail.com,33134730234,Basic,2021-02-03 11:08:31,2023-03-18 10:15:21,75.6,5.82,13,Bread,True
238,Alexander,Clark,40.0,M,69006,Alexander_clark@hotmail.com,33281090633,Basic,2023-06-09 16:42:01,2020-10-23 11:58:20,299.19,7.67,39,Unknown,False
239,Thomas,Petit,45.0,M,69001,thomas.petit@protonmail.com,33635576643,Gold,2023-02-19 11:37:47,2024-01-01 09:27:39,831.68,25.99,32,Tarte,No
240,Lucas,Wilson,89.0,F,69007,LUCASWILSON@FREE.FR,33964698673,GOLD,2024-01-01 14:04:31,2024-01-01 11:40:05,453.42,14.63,31,Tarte,Yes
241,Marie,Durand,52.0,M,69006,Mdurand@outlook.com,33665996876,Gold,1927-04-23 16:45:19,2075-12-26 12:18:49,436.29,11.79,37,Bread,True
242,Oliver,Baker,49.0,,69003,OLIVER.BAKER@YANDEX.COM,33169353090,Gold,2026-07-04 10:31:35,2024-01-01 12:03:01,915.68,20.81,44,TBD,True
243,Louis,Schulz,68.0,,69006,LSCHULZ@LAPOSTE.NET,33835178746,Silver,2022-02-21 14:17:47,2024-03-30 12:27:42,1692020.85,39.28,24,Macaron,False
244,Hugo,Moore,67.0,M,69006,Hmoore@gmail.com,33111424221,GOLD,2081-10-23 12:32:46,2023-06-16 12:20:27,294.29,32.7,9,Tarte,False
245,Liam,Wright,28.0,M,69001,liamw@laposte.net,33850322812,Gold,2021-02-17 15:12:18,1930-01-14 10:59:39,457.95,41.63,11,Macaron,True
246,William,Thomas,45.0,M,69002,WTHOMAS@HOTMAIL.COM,33608681398,Basic,2022-01-02 14:06:26,2032-02-09 12:17:24,347.21,9.38,37,Tarte,True
247,Mason,Simon,24.0,M,69007,Msimon@free.fr,33507121309,BASIC,2021-10-07 16:17:36,1981-11-20 10:24:13,165.84,9.21,18,Bread,False
248,Jack,Taylor,41.0,M,69001,JACK_TAYLOR@YAHOO.COM,33489044408,Gold,2023-11-03 16:38:06,2014-12-18 10:44:57,178.05,3.63,49,Macaron,False
249,Noah,Wagner,45.0,F,69003,Noahwagner@gmx.de,33682866690,Gold,2021-06-18 16:44:59,2019-11-16 14:42:30,235.49,235.49,1,Bread,False
250,Emily,Green,47.0,M,69006,EGREEN@MAIL.COM,"n(!sY""vd#[c5",Gold,2023-08-25 13:25:37,2023-07-12 15:43:15,941.94,26.17,36,,False
251,Isabella,King,29.0,M,69002,iking@laposte.net,/e+D]j|I4uf0,Gold,2023-01-19 12:49:55,2026-07-29 16:54:17,223.58,6.21,36,Pastries,True
252,Emma,Smith,63.0,F,69003,Emmas@mail.com,+356 (937)-673-4525,Basic,2023-03-02 13:41:26,1985-04-21 11:11:20,743.9,123.98,6,Macaron,False
253,Leon,Robinson,44.0,,69002,leon.robinson@icloud.com,33819729249,Silver,2023-04-12 10:34:07,2023-02-07 15:55:45,185.38,5.98,31,,True
254,Sophia,Rodriguez,54.0,M,69003,sophiarodriguez@free.fr,33417470675,Gold,2024-01-30 16:37:15,2031-06-02 11:55:05,976.3,108.48,9,Pastries,True
255,Olivia,Allen,65.0,F,69003,Olivia.allen@laposte.net,>I9LAUN$=\^j,Gold,1943-02-12 11:53:30,2024-01-01 12:17:21,300.75,10.03,30,,True
256,Sophie,Schmidt,53.0,F,69002,SOPHIE_SCHMIDT@YANDEX.COM,33732146605,Basic,1969-12-07 12:15:25,2024-01-01 11:34:18,339.68,16.18,21,,N
257,Léa,Leroy,45.0,M,69007,léa_leroy@web.de,33119118033,Basic,2021-11-01 09:31:27,2023-12-03 12:52:36,110.88,829.28,19,Pastries,False
258,Chloé,Weber,27.0,F,69002,chloé_weber@gmail.com,@DH{e2v9JFdm,Gold,2022-08-09 16:56:30,1920-12-24 12:48:15,896.73,24.24,37,Macaron,False
259,Harper,Dubois,59.0,M,69003,harperdubois@wanadoo.fr,33131468063,Silver,2022-08-24 12:28:10,2024-01-01 10:27:47,894.71,49.71,18,Pastries,True
